충전소명,이용시간,충전기타입,주소,운영기관명,경도,위도,충전기ID,충전용량,시설_구분(대),시설_구분(소),시군구,데이터기준일자
김해산업진흥의생명융합재단,24시간 이용가능,DC콤보,경상남도 김해시 골든루트로 80-59경상남도 김해시 골든루트로 80-59,환경부(한국자동차환경협회),128.8322771,35.21497041,02,급속(100kW단독),공공시설,공공기관,김해시 ,2024-03-14
김해서부경찰서,24시간 이용가능,DC콤보,경상남도 김해시 장유면 계동로 175,환경부(한국자동차환경협회),128.8269452,35.16798053,01,급속(100kW단독),근린생활시설,경찰서,김해시 ,2024-03-14
김해서부문화센터,24시간 이용가능,DC콤보,경상남도 김해시 율하2로 210,환경부(한국자동차환경협회),128.8209432,35.1726006,11,급속(200kW동시),공공시설,지자체시설,김해시 ,2024-03-14
김해서부문화센터,24시간 이용가능,DC콤보,경상남도 김해시 율하2로 210,환경부(한국자동차환경협회),128.8209432,35.1726006,12,급속(200kW동시),공공시설,지자체시설,김해시 ,2024-03-14
김해시 차량등록사업소,24시간 이용가능,DC차데모+AC3상+DC콤보,경상남도 김해시 김해대로 2401623(김해시 부원동 623),환경부(한국자동차환경협회),128.8241964,35.26949746,01,급속(50kW),공공시설,공공기관,김해시 ,2024-03-14
김해시민체육공원,24시간 이용가능,DC콤보,경상남도 김해시 삼계로104-32(삼계동 30-4),환경부(한국자동차환경협회),128.8787071,35.25885534,91,급속(100kW단독),주차시설,공원주차장,김해시 ,2024-03-14
김해시서부보건소,24시간 이용가능,DC콤보,경상남도 김해시 능동로 149경상남도 김해시 능동로 149(1157-8 장유건강지원센터 경상남도 김해시 부곡동 1157-8 장유건강지원센터),환경부(한국자동차환경협회),128.8070763,35.2023774,01,급속(100kW단독),근린생활시설,보건소,김해시 ,2024-03-14
김해유통센터,24시간 이용가능,DC콤보,경상남도 김해시 칠산로 128128,환경부(한국자동차환경협회),128.8489378,35.20110812,41,급속(100kW단독),기타시설,기타,김해시 ,2024-03-14
김해유통센터,24시간 이용가능,DC콤보,경상남도 김해시 칠산로 128128,환경부(한국자동차환경협회),128.8489378,35.20110812,42,급속(100kW단독),기타시설,기타,김해시 ,2024-03-14
김해유통센터,24시간 이용가능,DC콤보,경상남도 김해시 칠산로 128128,환경부(한국자동차환경협회),128.8489378,35.20110812,43,급속(100kW단독),기타시설,기타,김해시 ,2024-03-14
김해유통센터,24시간 이용가능,DC콤보,경상남도 김해시 칠산로 128128,환경부(한국자동차환경협회),128.8489378,35.20110812,44,급속(100kW단독),기타시설,기타,김해시 ,2024-03-14
김해유통센터,24시간 이용가능,DC콤보,경상남도 김해시 칠산로 128128,환경부(한국자동차환경협회),128.8489378,35.20110812,45,급속(100kW단독),기타시설,기타,김해시 ,2024-03-14
김해의생명센터 주차장,24시간 이용가능,DC콤보,경상남도 김해시 주촌면 소망길 88,환경부(한국자동차환경협회),128.8327311,35.21532785,01,급속(100kW단독),주차시설,일반주차장,김해시 ,2024-03-14
김해의생명센터 주차장,24시간 이용가능,DC콤보,경상남도 김해시 주촌면 소망길 88,환경부(한국자동차환경협회),128.8327311,35.21532785,02,급속(100kW단독),주차시설,일반주차장,김해시 ,2024-03-14
김해중소기업비즈니스센터,24시간 이용가능,DC콤보,경상남도 김해시 주촌면 골든루트로 80-16,환경부(한국자동차환경협회),128.8316549,35.21318991,01,급속(100kW단독),공공시설,지자체시설,김해시 ,2024-03-14
김해하키경기장,24시간 이용가능,DC콤보,경상남도 김해시 신어산길 44,환경부(한국자동차환경협회),128.9073731,35.25635391,01,급속(100kW단독),교육문화시설,경기장,김해시 ,2024-03-14
나불천공영주차장,24시간 이용가능,DC콤보,경상남도 진주시 신안동 9-3,환경부(한국자동차환경협회),128.0725431,35.18818805,01,급속(100kW단독),주차시설,공영주차장,진주시 ,2024-03-14
나불천공영주차장,24시간 이용가능,DC콤보,경상남도 진주시 신안동 9-3,환경부(한국자동차환경협회),128.0725431,35.18818805,31,급속(300kW동시),주차시설,공영주차장,진주시 ,2024-03-14
나불천공영주차장,24시간 이용가능,DC콤보,경상남도 진주시 신안동 9-3,환경부(한국자동차환경협회),128.0725431,35.18818805,32,급속(300kW동시),주차시설,공영주차장,진주시 ,2024-03-14
나불천복개도로 공영주차장,24시간 이용가능,DC콤보,경상남도 진주시 신안동 9-3,환경부(한국자동차환경협회),128.0725431,35.18818805,01,급속(100kW단독),주차시설,공영주차장,진주시 ,2024-03-14
남가람체육공원,24시간 이용가능,DC콤보,경상남도 진주시 평거로 249-5(이현동 69),환경부(한국자동차환경협회),128.0623205,35.18850036,01,급속(100kW단독),관광시설,공원,진주시 ,2024-03-14
남가람체육공원,24시간 이용가능,DC콤보,경상남도 진주시 평거로 249-5(이현동 69),환경부(한국자동차환경협회),128.0623205,35.18850036,02,급속(100kW단독),관광시설,공원,진주시 ,2024-03-14
남광석유판매,24시간 이용가능,DC차데모+AC3상+DC콤보,경상남도 창원시 의창구 창원대로314,환경부(한국자동차환경협회),128.6337593,35.2380881,01,급속(50kW),상업시설,주유소,창원시 ,2024-03-14
남부면사무소,24시간 이용가능,DC콤보,경상남도 거제시 남부면 저구리 70,환경부(한국자동차환경협회),128.6100996,34.73221511,01,급속(100kW단독),공공시설,주민센터,거제시 ,2024-03-14
남산공원,24시간 이용가능,DC콤보,경상남도 고성군 고성읍 동외리 595,환경부(한국자동차환경협회),128.3271296,34.96732384,11,급속(200kW동시),관광시설,공원,고성군 ,2024-03-14
남산공원,24시간 이용가능,DC콤보,경상남도 고성군 고성읍 동외리 595,환경부(한국자동차환경협회),128.3271296,34.96732384,12,급속(200kW동시),관광시설,공원,고성군 ,2024-03-14
남상면사무소,24시간 이용가능,DC콤보,경상남도 거창군 남상면 무촌리 632-2,환경부(한국자동차환경협회),127.9105038,35.6429831,01,급속(100kW단독),공공시설,주민센터,거창군 ,2024-03-14
남일대해수욕장 주차장,24시간 이용가능,DC콤보,경상남도 사천시 향촌동 631-6,환경부(한국자동차환경협회),128.0979866,34.9272333,11,급속(200kW동시),주차시설,공원주차장,사천시 ,2024-03-14
남일대해수욕장 주차장,24시간 이용가능,DC콤보,경상남도 사천시 향촌동 631-6,환경부(한국자동차환경협회),128.0979866,34.9272333,12,급속(200kW동시),주차시설,공원주차장,사천시 ,2024-03-14
남지 시가지 공영주차장,24시간 이용가능,DC콤보,경상남도 창녕군 남지읍 남지리 605-13,환경부(한국자동차환경협회),128.4800563,35.38950405,01,급속(100kW단독),주차시설,공영주차장,창녕군 ,2024-03-14
남지시외버스터미널 인근 공용주차장,24시간 이용가능,DC차데모+AC3상+DC콤보,경상남도 창녕군 남지읍 남지리 167-4 일원,환경부(한국자동차환경협회),128.4838244,35.39193177,01,급속(100kW멀티),주차시설,공영주차장,창녕군 ,2024-03-14
남해군종합사회복지관,24시간 이용가능,DC콤보,경상남도 남해군 남해읍 망운로 32,환경부(한국자동차환경협회),127.8904305,34.83853773,01,급속(100kW단독),근린생활시설,복지관,남해군 ,2024-03-14
남해실내체육관,24시간 이용가능,DC콤보,경상남도 남해군 남해읍 화전로43번길 16,환경부(한국자동차환경협회),127.8932685,34.8336992,21,급속(200kW동시),공공시설,지자체시설,남해군 ,2024-03-14
남해실내체육관,24시간 이용가능,DC콤보,경상남도 남해군 남해읍 화전로43번길 16,환경부(한국자동차환경협회),127.8932685,34.8336992,22,급속(200kW동시),공공시설,지자체시설,남해군 ,2024-03-14
내서농산물도매시장 채소공판장앞,24시간 이용가능,DC콤보,경상남도 창원시 마산회원구 내서읍 유통단지로33,환경부(한국자동차환경협회),128.5113515,35.255444,41,급속(100kW단독),기타시설,기타,창원시 ,2024-03-14
내서농산물도매시장 채소공판장앞,24시간 이용가능,DC콤보,경상남도 창원시 마산회원구 내서읍 유통단지로33,환경부(한국자동차환경협회),128.5113515,35.255444,42,급속(100kW단독),기타시설,기타,창원시 ,2024-03-14
내서농산물도매시장 채소공판장앞,24시간 이용가능,DC콤보,경상남도 창원시 마산회원구 내서읍 유통단지로33,환경부(한국자동차환경협회),128.5113515,35.255444,43,급속(100kW단독),기타시설,기타,창원시 ,2024-03-14
내서농산물도매시장 채소공판장앞,24시간 이용가능,DC콤보,경상남도 창원시 마산회원구 내서읍 유통단지로33,환경부(한국자동차환경협회),128.5113515,35.255444,44,급속(100kW단독),기타시설,기타,창원시 ,2024-03-14
내서농산물도매시장 채소공판장앞,24시간 이용가능,DC콤보,경상남도 창원시 마산회원구 내서읍 유통단지로33,환경부(한국자동차환경협회),128.5113515,35.255444,45,급속(100kW단독),기타시설,기타,창원시 ,2024-03-14
내서읍스포츠센터,24시간 이용가능,DC콤보,경상남도 창원시 마산회원구 내서읍 중리 391-3,환경부(한국자동차환경협회),128.5215577,35.24983857,01,급속(100kW단독),교육문화시설,경기장,창원시 ,2024-03-14
내서읍스포츠센터,24시간 이용가능,DC콤보,경상남도 창원시 마산회원구 내서읍 중리 391-3,환경부(한국자동차환경협회),128.5215577,35.24983857,02,급속(100kW단독),교육문화시설,경기장,창원시 ,2024-03-14
내조마을 공용주차장,24시간 이용가능,DC콤보,경상남도 의령군 칠곡면 내조리 429-1,환경부(한국자동차환경협회),128.1953552,35.35415662,01,급속(100kW단독),주차시설,공영주차장,의령군 ,2024-03-14
노량대교 홍보관 주차장,24시간 이용가능,DC콤보,경상남도 하동군 금남면 노량리 704,환경부(한국자동차환경협회),127.865007,34.94803376,01,급속(100kW단독),관광시설,홍보관,하동군 ,2024-03-14
노량대교 홍보관 주차장,24시간 이용가능,DC콤보,경상남도 하동군 금남면 노량리 704,환경부(한국자동차환경협회),127.865007,34.94803376,02,급속(100kW단독),관광시설,홍보관,하동군 ,2024-03-14
논개시장 공영주차장,08시-19시,DC콤보,경상남도 진주시 장대로43번길 3-1,환경부(한국자동차환경협회),128.086397,35.19511087,01,급속(100kW단독),주차시설,공영주차장,진주시 ,2024-03-14
농산물도매시장,24시간 이용가능,DC콤보,경상남도 진주시 초전동 260-4,환경부(한국자동차환경협회),128.1245178,35.21196115,31,급속(300kW동시),기타시설,기타,진주시 ,2024-03-14
농산물도매시장,24시간 이용가능,DC콤보,경상남도 진주시 초전동 260-4,환경부(한국자동차환경협회),128.1245178,35.21196115,32,급속(300kW동시),기타시설,기타,진주시 ,2024-03-14
농산물도매시장,24시간 이용가능,DC콤보,경상남도 진주시 초전동 260-4,환경부(한국자동차환경협회),128.1245178,35.21196115,81,급속(300kW단독),기타시설,기타,진주시 ,2024-03-14
농산물종합가공센터,24시간 이용가능,DC콤보,경상남도 밀양시 상남면 기산리 1053,환경부(한국자동차환경협회),128.7563227,35.44582063,01,급속(100kW단독),공공시설,지자체시설,밀양시 ,2024-03-14
농산물종합가공센터,24시간 이용가능,DC콤보,경상남도 밀양시 상남면 기산리 1053,환경부(한국자동차환경협회),128.7563227,35.44582063,02,급속(100kW단독),공공시설,지자체시설,밀양시 ,2024-03-14
농월정 관광단지 주차장,24시간 이용가능,DC차데모+AC3상+DC콤보,경상남도 함양군 안의면 농월정길9-13,환경부(한국자동차환경협회),127.7784447,35.62389438,01,급속(100kW멀티),주차시설,공원주차장,함양군 ,2024-03-14
능포동사무소,24시간 이용가능,DC콤보,경상남도 거제시 능포동 401-4,환경부(한국자동차환경협회),128.7345675,34.87917875,01,급속(100kW단독),공공시설,주민센터,거제시 ,2024-03-14
단성면사무소,24시간 이용가능,DC콤보,경상남도 산청군 단성면 목화로 985,환경부(한국자동차환경협회),127.9576419,35.29887259,01,급속(100kW단독),공공시설,관공서,산청군 ,2024-03-14
당항포관광지 주차장,24시간 이용가능,DC콤보,경상남도 고성군 회화면 봉동리 1060,환경부(한국자동차환경협회),128.3955912,35.0617996,01,급속(100kW단독),관광시설,관광지,고성군 ,2024-03-14
당항포관광지 주차장,24시간 이용가능,DC콤보,경상남도 고성군 회화면 봉동리 1060-6,환경부(한국자동차환경협회),128.3920308,35.05322936,41,급속(200kW동시),관광시설,관광지,고성군 ,2024-03-14
당항포관광지 주차장,24시간 이용가능,DC콤보,경상남도 고성군 회화면 봉동리 1060-6,환경부(한국자동차환경협회),128.3920308,35.05322936,42,급속(200kW동시),관광시설,관광지,고성군 ,2024-03-14
당항포관광지 주차장,24시간 이용가능,DC콤보,경상남도 고성군 회화면 봉동리 1060-6,환경부(한국자동차환경협회),128.3920308,35.05322936,43,급속(200kW동시),관광시설,관광지,고성군 ,2024-03-14
